,bin,Pattern,Start,End
2169,chr8_138103035,AEJBC,18,22
2170,chr8_138103035,BCD,21,23
2171,chr8_138103035,CDAE,22,25
2172,chr8_138103035,AEJBC,24,28
2173,chr8_138103035,BCD,27,29
2174,chr8_138103035,HICD,30,33
2175,chr8_138103035,CDAE,32,35
2176,chr8_138103035,AEJBC,34,38
2177,chr8_138103035,BCD,37,39
2178,chr8_138103035,CDAE,38,41
2179,chr8_138103035,AEJBC,40,44
2180,chr8_138103035,AEFGAHI,46,52
2181,chr8_138103035,HICD,51,54
2182,chr8_138113035,ABCDEF,1,6
2183,chr8_138113035,ABCDEF,10,15
2184,chr8_138113035,GHD,16,18
2185,chr8_138113035,GHD,20,22
2186,chr8_138123035,ABCA,4,7
2187,chr8_138123035,ABCA,15,18
2188,chr8_138251825,AACB,6,9
2189,chr8_138251825,CBAA,8,11
2190,chr8_138251825,AACB,15,18
2191,chr8_138251825,CBAA,17,20
2192,chr8_138576111,BCDEA,5,9
2193,chr8_138576111,BCDEA,10,14
2194,chr8_138576111,BFAGA,20,24
2195,chr8_138576111,BFAGA,27,31
2196,chr8_138624961,CAD,10,12
2197,chr8_138624961,ECA,13,15
2198,chr8_138624961,GEC,18,20
2199,chr8_138624961,ECA,19,21
2200,chr8_138624961,CAD,20,22
2201,chr8_138624961,ADFG,21,24
2202,chr8_138624961,FGH,23,25
2203,chr8_138624961,GHGE,24,27
2204,chr8_138624961,GEC,26,28
2205,chr8_138624961,GHGE,29,32
2206,chr8_138624961,GEC,31,33
2207,chr8_138624961,ECA,32,34
2208,chr8_138624961,CAD,33,35
2209,chr8_138624961,ADFG,34,37
2210,chr8_138624961,FGH,36,38
2211,chr8_138624961,FGH,40,42
2212,chr8_138624961,GHGE,41,44
2213,chr8_138624961,GEC,43,45
2214,chr8_138624961,ECA,44,46
2215,chr8_138624961,CAD,45,47
2216,chr8_138624961,ADFG,46,49
2217,chr8_138624961,FGH,48,50
2218,chr8_138624961,EGF,67,69
2219,chr8_138624961,GFKLM,68,72
2220,chr8_138624961,LMFA,71,74
2221,chr8_138624961,FACEG,73,77
2222,chr8_138624961,EGF,76,78
2223,chr8_138624961,GFNOLM,77,82
2224,chr8_138624961,LMFA,81,84
2225,chr8_138624961,FACEG,83,87
2226,chr8_138624961,EGF,86,88
2227,chr8_138624961,GFKLM,95,99
2228,chr8_138624961,LMFA,98,101
2229,chr8_138624961,FACEG,100,104
2230,chr8_138624961,EGF,103,105
2231,chr8_138624961,GFNOLM,104,109
2232,chr8_138624961,LMFA,108,111
2233,chr8_138680726,ABCD,2,5
2234,chr8_138680726,ABCD,14,17
2235,chr8_168895,ABCD,1,4
2236,chr8_168895,CDEF,3,6
2237,chr8_168895,EFGHI,5,9
2238,chr8_168895,KLM,13,15
2239,chr8_168895,LMN,14,16
2240,chr8_168895,ABCD,20,23
2241,chr8_168895,CDEF,22,25
2242,chr8_168895,LMN,30,32
2243,chr8_168895,NPQJRSTDUVW,34,44
2244,chr8_168895,CDEF,45,48
2245,chr8_168895,EFGHI,47,51
2246,chr8_168895,KLM,53,55
2247,chr8_168895,LMN,54,56
2248,chr8_168895,NPQJRSTDUVW,57,67
2249,chr8_45758,BAD,19,21
2250,chr8_45758,BAD,31,33
2251,chr8_45758,BAD,34,36
2252,chr8_49505611,BCDA,12,15
2253,chr8_49505611,BCDA,28,31
2254,chr8_49585611,GHIAJBKGC,1,9
2255,chr8_49585611,GCDME,8,12
2256,chr8_49585611,GHIAJBKGC,19,27
2257,chr8_49585611,GCDME,26,30
2258,chr8_49585611,MELG,29,32
2259,chr8_49585611,GCDME,33,37
2260,chr8_49585611,MELG,36,39
2261,chr9_57528655,ABFC,1,4
2262,chr9_57528655,CDE,5,7
2263,chr9_57528655,DEAB,6,9
2264,chr9_57528655,ABFC,8,11
2265,chr9_57528655,CDE,11,13
2266,chr9_57528655,DEAB,12,15
2267,chr9_57528655,ABFC,14,17
2268,chr9_57528655,CDE,17,19
2269,chr9_57561622,BAC,4,6
2270,chr9_57561622,BAC,15,17
2271,chr9_57561622,ACFDGHLEAMEAIJK,16,30
2272,chr9_57561622,ANEALOAP,32,39
2273,chr9_57561622,ACFDGHLEAMEAIJK,40,54
2274,chr9_57561622,ANEALOAP,56,63
2275,chr9_57631594,AEK,1,3
2276,chr9_57631594,BAE,14,16
2277,chr9_57631594,AEK,15,17
2278,chr9_57631594,BCFG,26,29
2279,chr9_57631594,FGH,28,30
2280,chr9_57631594,GHBIJ,29,33
2281,chr9_57631594,FGH,34,36
2282,chr9_57631594,GHBIJ,35,39
2283,chr9_57631594,BCFG,41,44
2284,chr9_57631594,FGH,43,45
2285,chr9_57631594,BAE,47,49
2286,chr9_57631594,AEK,48,50
2287,chr9_57631594,BAE,60,62
2288,chr9_57631594,AEK,61,63
2289,chr9_57641594,AACD,7,10
2290,chr9_57641594,CDAA,9,12
2291,chr9_57641594,DAAABC,10,15
2292,chr9_57641594,CDAA,15,18
2293,chr9_57641594,DAAABC,16,21
2294,chr9_57641594,CDAA,21,24
2295,chr9_57641594,AAEFJGA,23,29
2296,chr9_57641594,AACD,29,32
2297,chr9_57641594,CDAA,31,34
2298,chr9_57641594,AAEFJGA,34,40
2299,chr9_57641594,GAH,39,41
2300,chr9_57641594,AAEFJGA,43,49
2301,chr9_57641594,GAH,48,50
2302,chr9_57641594,CDAA,52,55
2303,chr9_57641594,AAEFJGA,55,61
2304,chr9_57641594,GAH,60,62
2305,chr9_57651594,EFAGBAHBAIJ,33,43
2306,chr9_57651594,EFAGBAHBAIJ,48,58
2307,chr9_57930235,ABACAB,1,6
2308,chr9_57930235,ABACAB,10,15
2309,chr9_57930235,AEFGAAHIBA,22,31
2310,chr9_57930235,AEFGAAHIBA,39,48
2311,chr9_57930235,BAKA,47,50
2312,chr9_57930235,AEFGAAHIBA,50,59
2313,chr9_57930235,BAKA,58,61
2314,chr9_57975118,EAB,1,3
2315,chr9_57975118,ABAC,2,5
2316,chr9_57975118,ACADAB,4,9
2317,chr9_57975118,BEF,9,11
2318,chr9_57975118,EAB,16,18
2319,chr9_57975118,ABAC,17,20
2320,chr9_57975118,EAB,22,24
2321,chr9_57975118,BEACA,24,28
2322,chr9_57975118,EAB,29,31
2323,chr9_57975118,BEACA,31,35
2324,chr9_57975118,EAB,36,38
2325,chr9_57975118,ABAC,37,40
2326,chr9_57975118,ACADAB,39,44
2327,chr9_57975118,BEF,44,46
